,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig,miRNA,spp
pal-miR-18b-5p,143.098176367357,0.0582156730648483,0.0274126252504559,2.12368106056826,0.0336968221422705,0.420496034539464,FALSE,pal-miR-18b-5p,pal
mmu-miR-106a-5p,15.9279712087577,0.12833527870993,0.060565363971795,2.1189549652454,0.0340942730707673,0.420496034539464,FALSE,mmu-miR-106a-5p,mmu
mmu-let-7k,4.72530399935915,0.176387816187238,0.0878218955841265,2.0084719763111,0.0445931610705266,0.518154291172089,FALSE,mmu-let-7k,mmu
hsa-miR-150-5p,179.044743891755,-0.100527540804241,0.0503974355710929,-1.99469555672991,0.0460760943000777,0.518154291172089,FALSE,hsa-miR-150-5p,hsa
hsa-let-7a-5p,785456.356941989,-0.0320885469302026,0.0161638167912187,-1.98520852745839,0.0471212759607938,0.518154291172089,FALSE,hsa-let-7a-5p,hsa
efu-miR-99b,18.942955149362,0.130170931858976,0.0659416339799263,1.97403254973333,0.0483780419276152,0.518154291172089,FALSE,efu-miR-99b,efu
hsa-miR-99b-5p,18.942955149362,0.130170931858976,0.0659416339799263,1.97403254973333,0.0483780419276152,0.518154291172089,FALSE,hsa-miR-99b-5p,hsa
pal-miR-150-5p,227.309774828728,-0.0960722253719184,0.0493875501455061,-1.94527214022298,0.0517422333531756,0.53858705049929,FALSE,pal-miR-150-5p,pal
hsa-miR-202-5p,12.3808532993104,0.140540064576848,0.0726128080313116,1.93547210729333,0.0529323882554584,0.53858705049929,FALSE,hsa-miR-202-5p,hsa
pha-miR-1014,26.0661408858952,0.103868485147446,0.0545677856758844,1.90347627012744,0.0569784272107098,0.565615118896559,FALSE,pha-miR-1014,pha
pha-miR-1034,2.5788154270197,-0.203321529777746,0.1093251260639,-1.85978774594695,0.0629155617602962,0.604250208126771,FALSE,pha-miR-1034,pha
hsa-miR-22-5p,176.931093349926,0.062790341295633,0.0338803322036646,1.85329768663961,0.0638397025785041,0.604250208126771,FALSE,hsa-miR-22-5p,hsa
pal-miR-125b-2-3p,21.4063497403074,0.0760550585260464,0.0425590712775415,1.78704695011004,0.0739299005723514,0.625043264955935,FALSE,pal-miR-125b-2-3p,pal
pal-miR-190b-5p,88.4103395260015,0.0592136700343203,0.0331470197450068,1.78639499085706,0.0740353261034744,0.625043264955935,FALSE,pal-miR-190b-5p,pal
hsa-miR-190b-5p,88.4803185456736,0.0588720993827734,0.0331156916256094,1.77777049165555,0.0754415567719543,0.625043264955935,FALSE,hsa-miR-190b-5p,hsa
hsa-miR-484,4118.58204224884,0.0651981833064541,0.0368303944705351,1.77022766776537,0.0766892220195902,0.625043264955935,FALSE,hsa-miR-484,hsa
pal-miR-484-5p,4112.60881031031,0.0651099454685098,0.0368244129533292,1.76811903426755,0.0770410059856119,0.625043264955935,FALSE,pal-miR-484-5p,pal
pal-miR-142-5p,6083.30927193855,0.0515838657763748,0.0292102360600215,1.76595169139954,0.0774039538818614,0.625043264955935,FALSE,pal-miR-142-5p,pal
efu-let-7e,539.023446671027,0.0651691028646662,0.0370172970634396,1.76050408956063,0.0783223747242081,0.625043264955935,FALSE,efu-let-7e,efu
hsa-let-7e-5p,539.023446671027,0.0651691028646662,0.0370172970634396,1.76050408956063,0.0783223747242081,0.625043264955935,FALSE,hsa-let-7e-5p,hsa
hsa-miR-1271-5p,30.6195481124651,0.0954920195611003,0.0546464622478416,1.74745108160907,0.0805591233485793,0.630530061593688,FALSE,hsa-miR-1271-5p,hsa
pal-miR-144-3p,557.188958632188,0.0798448475867336,0.0461163875608486,1.73137688812641,0.0833845660055945,0.640330535175037,FALSE,pal-miR-144-3p,pal
pha-miR-1017,15.5472918449815,-0.0885688204108898,0.0527377266584593,-1.67942052156477,0.0930701165737887,0.698137391355346,FALSE,pha-miR-1017,pha
hsa-miR-138-5p,93.0604093158501,-0.0549931288486289,0.0329097941053169,-1.67102622011677,0.0947164989084085,0.698137391355346,FALSE,hsa-miR-138-5p,hsa
hsa-miR-193a-5p,3986.09213988857,-0.127859824083191,0.0768263086601028,-1.66427134549536,0.0960582160095808,0.698137391355346,FALSE,hsa-miR-193a-5p,hsa
hsa-let-7g-5p,168824.65092585,-0.0284962287492962,0.0173182650616604,-1.64544361966037,0.0998783604875397,0.712959092758812,FALSE,hsa-let-7g-5p,hsa
efu-miR-361,26161.2944359578,-0.0276532600935652,0.0168911921542513,-1.6371408152269,0.101601050073737,0.712959092758812,FALSE,efu-miR-361,efu
hsa-miR-196a-5p,2.8334727752622,-0.189529965755548,0.11715006246012,-1.61783922070096,0.105697251532712,0.72119912544716,FALSE,hsa-miR-196a-5p,hsa
hsa-miR-27b-5p,3.45602733530305,-0.16628037420693,0.102962511805883,-1.61496035101029,0.106319281392702,0.72119912544716,FALSE,hsa-miR-27b-5p,hsa
hsa-miR-744-5p,5763.66743808032,-0.0457539110547239,0.0285977232415576,-1.59991446410795,0.109617560122699,0.73138273721211,FALSE,hsa-miR-744-5p,hsa
efu-miR-138b,49.0490401265977,-0.0547291733248487,0.0344401718416651,-1.58910860191,0.112035876098929,0.735461315681676,FALSE,efu-miR-138b,efu
hsa-miR-32-5p,39.3033029123741,0.115793523199042,0.0737224188589479,1.57066907178654,0.116259536770971,0.751073515329924,FALSE,hsa-miR-32-5p,hsa
mmu-miR-202-5p,9.75329608629316,0.118015537101176,0.0764034950898043,1.54463532018347,0.122434497828614,0.778606884628845,FALSE,mmu-miR-202-5p,mmu
efu-miR-138a,44.0113691892525,-0.0531106661222648,0.0350211620906823,-1.5165306617965,0.129385223236963,0.784336134482319,FALSE,efu-miR-138a,efu
pha-miR-1004,227.714395690854,-0.0634830323111357,0.0418717377270429,-1.51613082611891,0.129486274995886,0.784336134482319,FALSE,pha-miR-1004,pha
pal-miR-628-3p,281.571103986492,-0.043158668609894,0.028673947899613,-1.50515264800619,0.132284835980251,0.784336134482319,FALSE,pal-miR-628-3p,pal
pal-miR-32-5p,37.0124572812133,0.114608166808604,0.0762516716428491,1.50302497426431,0.132832603975781,0.784336134482319,FALSE,pal-miR-32-5p,pal
mmu-miR-378d,2.91051763627812,-0.155988381685662,0.103820015748599,-1.50248851881692,0.132970990858182,0.784336134482319,FALSE,mmu-miR-378d,mmu
pha-miR-1031,3.18573453976544,-0.141640818434611,0.0955034659366665,-1.48309610594175,0.138048878477969,0.802655622007618,FALSE,pha-miR-1031,pha
efu-miR-9270,5.30348586994247,0.111824325854797,0.0778676984043096,1.43608104703668,0.150979280511567,0.825681914855136,FALSE,efu-miR-9270,efu
pha-miR-1035,4.78423616461611,-0.104577604845098,0.0736631997553317,-1.4196723084586,0.15570310351904,0.825681914855136,FALSE,pha-miR-1035,pha
pha-miR-1051,2.33306266048333,0.171472868036138,0.121323146624775,1.4133565836902,0.157550904458694,0.825681914855136,FALSE,pha-miR-1051,pha
hsa-miR-378i,2.82400821408018,-0.153338831012305,0.109078618812713,-1.405764325597,0.159794118631709,0.825681914855136,FALSE,hsa-miR-378i,hsa
efu-miR-424,4.38992693535615,0.12805278061825,0.0913258604525847,1.40215246791716,0.16086972204419,0.825681914855136,FALSE,efu-miR-424,efu
pal-miR-424-5p,4.38992693535615,0.12805278061825,0.0913258604525847,1.40215246791716,0.16086972204419,0.825681914855136,FALSE,pal-miR-424-5p,pal
hsa-miR-23a-5p,0.877177199506844,0.258159605269719,0.184774457195415,1.39716067463098,0.162365259441764,0.825681914855136,FALSE,hsa-miR-23a-5p,hsa
pha-miR-1032,7.26867038088355,0.0854765509081964,0.0617262489452671,1.38476826907121,0.166123336394894,0.825681914855136,FALSE,pha-miR-1032,pha
pal-miR-30e-5p,1110.6995900422,0.0344442408906743,0.025023590744167,1.37647075684785,0.168675934906973,0.825681914855136,FALSE,pal-miR-30e-5p,pal
hsa-miR-30e-5p,1111.39411435443,0.0344242104684303,0.0250409455267972,1.37471687846578,0.169219236409538,0.825681914855136,FALSE,hsa-miR-30e-5p,hsa
efu-miR-628,14.9029903148576,0.0668767059878538,0.0488820619631124,1.36812366954407,0.171273368928162,0.825681914855136,FALSE,efu-miR-628,efu
hsa-miR-125a-5p,18.8583065286226,0.107433020253119,0.0791238983470757,1.35778219346405,0.174532806757566,0.825681914855136,FALSE,hsa-miR-125a-5p,hsa
pal-miR-125a-5p,18.8583065286226,0.107433020253119,0.0791238983470757,1.35778219346405,0.174532806757566,0.825681914855136,FALSE,pal-miR-125a-5p,pal
efu-miR-15,95715.5180863976,0.0325262480449237,0.023959771296498,1.35753583130728,0.174611016348628,0.825681914855136,FALSE,efu-miR-15,efu
