,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig,miRNA,spp
pha-miR-1046,0.787652736447709,-0.472308739882127,0.741565239140108,-0.636907873985301,0.52418485357626,NA,FALSE,pha-miR-1046,pha
pha-miR-1001,174.254736038677,0.0875968242086978,0.140002065750326,0.625682369322425,0.531523299663621,0.795070269080167,FALSE,pha-miR-1001,pha
pha-miR-1032,8.52387489825926,-0.153700058389192,0.252459946819101,-0.608809675854543,0.542650599377414,0.80834674347092,FALSE,pha-miR-1032,pha
hsa-miR-30a-5p,6.18187334991207,-0.182615180681916,0.309202912216139,-0.590599808304084,0.554788593355057,0.816165524262772,FALSE,hsa-miR-30a-5p,hsa
pal-miR-30a-5p,6.18187334991207,-0.182615180681916,0.309202912216139,-0.590599808304084,0.554788593355057,0.816165524262772,FALSE,pal-miR-30a-5p,pal
pha-miR-1007,67.930214983443,0.0932727409209762,0.158155425529622,0.589753659152884,0.555355814914682,0.816165524262772,FALSE,pha-miR-1007,pha
pal-miR-23a-5p,0.882906879078426,-0.452235564419783,0.769192646984287,-0.587935371187996,0.556575673582008,NA,FALSE,pal-miR-23a-5p,pal
hsa-miR-378c,4.07068514635155,0.232371388151119,0.395651374423313,0.587313486500116,0.556993185081836,0.816165524262772,FALSE,hsa-miR-378c,hsa
efu-miR-499,0.734090191996821,-0.431115915077574,0.735819580261674,-0.585898944037693,0.557943426974893,NA,FALSE,efu-miR-499,efu
hsa-miR-499a-5p,0.734090191996821,-0.431115915077574,0.735819580261674,-0.585898944037693,0.557943426974893,NA,FALSE,hsa-miR-499a-5p,hsa
hsa-miR-132-5p,0.520498088895378,0.593629418058081,1.01802232160648,0.58312023760079,0.559812360972596,NA,FALSE,hsa-miR-132-5p,hsa
mmu-miR-132-5p,0.520498088895378,0.593629418058081,1.01802232160648,0.58312023760079,0.559812360972596,NA,FALSE,mmu-miR-132-5p,mmu
pal-miR-376b-3p,0.306709085108394,0.97816283434345,1.68527047905535,0.58041889803454,0.56163216408787,NA,FALSE,pal-miR-376b-3p,pal
efu-miR-99b,19.2344482266353,0.191356767031904,0.330850169411527,0.578378930173331,0.563008315862503,0.816998884332411,FALSE,efu-miR-99b,efu
hsa-miR-99b-5p,19.2344482266353,0.191356767031904,0.330850169411527,0.578378930173331,0.563008315862503,0.816998884332411,FALSE,hsa-miR-99b-5p,hsa
mmu-miR-24-2-5p,1.34568973066596,-0.355499175227374,0.618731526245006,-0.574561276010693,0.565588047797697,0.816998884332411,FALSE,mmu-miR-24-2-5p,mmu
pal-miR-339b-5p,4.31043873116788,-0.196375907393512,0.342733277352329,-0.572970062640397,0.566664964341979,0.816998884332411,FALSE,pal-miR-339b-5p,pal
pha-miR-1053,1.5164056441598,0.323068738906537,0.573992900545754,0.562844485705942,0.573540785033204,0.823604567307681,FALSE,pha-miR-1053,pha
pha-miR-1070,0.742859290579085,-0.522336380010831,0.945711132035344,-0.552321276885752,0.58072825562661,NA,FALSE,pha-miR-1070,pha
pal-miR-1249-3p,6.33950475596461,0.187968069407678,0.345724211943426,0.543693681015424,0.586652281517517,0.836995119132098,FALSE,pal-miR-1249-3p,pal
mmu-miR-378c,4.24270179578489,0.198151498893505,0.365309505378497,0.542420867719279,0.58752860730164,0.836995119132098,FALSE,mmu-miR-378c,mmu
mmu-miR-124b-3p,0.980653847576616,-0.340069706063448,0.667227137624574,-0.509676071141449,0.610278419834492,0.84932259686139,FALSE,mmu-miR-124b-3p,mmu
pha-miR-1014,26.909511665078,0.139937072300434,0.274819545076187,0.509196215508035,0.610614695529081,0.84932259686139,FALSE,pha-miR-1014,pha
mmu-miR-1306-5p,962.670659636249,0.0603950780401615,0.119588990492456,0.505022057561152,0.613543343632726,0.84932259686139,FALSE,mmu-miR-1306-5p,mmu
hsa-miR-1306-5p,962.636865134388,0.060296187986235,0.119591784285645,0.504183362982676,0.614132530436611,0.84932259686139,FALSE,hsa-miR-1306-5p,hsa
mmu-miR-146b-5p,2851.01322151811,-0.0495979941914109,0.100296632874378,-0.494513053628956,0.620943889751422,0.84932259686139,FALSE,mmu-miR-146b-5p,mmu
hsa-miR-146b-5p,2850.99382930371,-0.0495786594229356,0.100297009775697,-0.494318420198295,0.621081318162166,0.84932259686139,FALSE,hsa-miR-146b-5p,hsa
pal-miR-146b-5p,2850.41566286399,-0.0495832155218318,0.10031205509406,-0.494289699033069,0.621101598963895,0.84932259686139,FALSE,pal-miR-146b-5p,pal
efu-miR-188,2.02846104043554,0.223330880623326,0.453545743221007,0.492410928691045,0.622428875014026,0.84932259686139,FALSE,efu-miR-188,efu
hsa-miR-188-5p,2.02846104043554,0.223330880623326,0.453545743221007,0.492410928691045,0.622428875014026,0.84932259686139,FALSE,hsa-miR-188-5p,hsa
efu-miR-125b,2070.85204840757,-0.131865934156538,0.268628530681205,-0.490885811057164,0.623507213112348,0.84932259686139,FALSE,efu-miR-125b,efu
hsa-miR-125b-5p,4141.71397143067,-0.131787157963631,0.268542643673319,-0.490749462211856,0.623603658248677,0.84932259686139,FALSE,hsa-miR-125b-5p,hsa
hsa-miR-382-5p,0.236280852441887,-1.44561891043634,2.94883494007605,-0.49023391943364,0.62396838114369,NA,FALSE,hsa-miR-382-5p,hsa
pal-miR-301b-3p,1.92098172622219,0.267303387681194,0.546206344685256,0.489381696646574,0.624571491842359,0.84932259686139,FALSE,pal-miR-301b-3p,pal
efu-miR-154,0.1670819584515,1.11675567018888,2.3090990566712,0.483632638869463,0.628646606815456,NA,FALSE,efu-miR-154,efu
pha-miR-1002,248.760494592626,0.0743325254916466,0.155322450209875,0.478569101834325,0.632245203863,0.856347970758093,FALSE,pha-miR-1002,pha
hsa-miR-27b-5p,3.52831400958928,0.187768774136652,0.394977805501767,0.475390696695267,0.634508524294297,0.856347970758093,FALSE,hsa-miR-27b-5p,hsa
pha-miR-1031,3.91386483868824,-0.161995717805907,0.344741566217529,-0.469904803135022,0.638423032548683,0.857221896336159,FALSE,pha-miR-1031,pha
efu-miR-138a,48.8211102367421,-0.0727212196280018,0.156032339156643,-0.466065047932121,0.641168940642398,0.857221896336159,FALSE,efu-miR-138a,efu
hsa-miR-4443,0.994719800641233,0.35692028856048,0.776346917143588,0.459743293466916,0.645700490342947,0.857221896336159,FALSE,hsa-miR-4443,hsa
efu-miR-628,16.5939849588936,-0.0949387820050933,0.207047336788999,-0.458536600747706,0.646566973317453,0.857221896336159,FALSE,efu-miR-628,efu
pha-miR-1004,239.69202304929,0.0940179664558272,0.205368424695659,0.45780146872702,0.647095080521167,0.857221896336159,FALSE,pha-miR-1004,pha
