"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","description_Phha","gene_symbol_human","description_human"
"A1BG",0.745074087416668,-0.323703125480912,1.14960691454869,-0.281577225558,0.778267705251093,0.8785157748788,FALSE,"alpha-1-B glycoprotein;transcript_id=XM_045849090.1",NA,NA
"A1CF",0.037482301505223,-0.323518809541398,2.97393788019936,-0.108784656093661,0.913373294248742,NA,FALSE,"APOBEC1 complementation factor%2C transcript variant X1;transcript_id=XM_045854292.1",NA,NA
"A2ML1",0.146525390835085,0.27398722697953,2.97046841209602,0.0922370444552883,0.926509706261434,NA,FALSE,"alpha-2-macroglobulin like 1%2C transcript variant X2;transcript_id=XM_045839701.1",NA,NA
"A3GALT2",0.292197478184668,1.02909166342062,2.15777468240426,0.476922670291957,0.633417188096786,NA,FALSE,"alpha 1%2C3-galactosyltransferase 2%2C transcript variant X1;transcript_id=XM_045859147.1",NA,NA
"A4GALT",5.29393916211888,-0.182186910854033,0.339095687200574,-0.537272863474285,0.591079147143659,0.749552311563249,FALSE,"alpha 1%2C4-galactosyltransferase (P blood group);transcript_id=XM_045834946.1",NA,NA
"A4GNT",4.58498056016567,0.0566888356107914,0.337403030941669,0.16801519373604,0.866571326122837,0.930456032841144,FALSE,"alpha-1%2C4-N-acetylglucosaminyltransferase;transcript_id=XM_045857276.1",NA,NA
"AAAS",22.6530467357026,0.238240345103425,0.174125644393247,1.36820940955361,0.171246537111289,0.321718220268517,FALSE,"aladin WD repeat nucleoporin%2C transcript variant X1;transcript_id=XM_045829454.1",NA,NA
"AACS",5.96815096784941,0.187024186574793,0.312399681420837,0.598669581621151,0.549393245491691,0.715816980779173,FALSE,"acetoacetyl-CoA synthetase;transcript_id=XM_045845489.1",NA,NA
"AADACL2",2.11524380309101,-0.875938405544513,0.631989677488306,-1.38600112746418,0.165746559216682,0.314565636687352,FALSE,"arylacetamide deacetylase like 2%2C transcript variant X1;transcript_id=XM_045851494.1",NA,NA
"AADAT",3.21376333369128,0.0518425109023042,0.480085973873093,0.107985889452393,0.914006885338183,0.95592085738414,FALSE,"aminoadipate aminotransferase;transcript_id=XM_045831816.1",NA,NA
"AAGAB",30.4350317431052,0.155982139017378,0.144566562443312,1.07896415589561,0.28060370683252,0.460406391037816,FALSE,"alpha and gamma adaptin binding protein%2C transcript variant X2;transcript_id=XM_045823731.1",NA,NA
"AAK1",166.387658528405,-0.229174029670846,0.0752075253131356,-3.04722205280193,0.00230967019401705,0.00834530282322297,TRUE,"AP2 associated kinase 1%2C transcript variant X2;transcript_id=XM_045828860.1",NA,NA
"AAMDC",47.1834567517189,-0.162574937515527,0.108127409843995,-1.50354972666125,0.132697343988348,0.265745438111382,FALSE,"adipogenesis associated Mth938 domain containing;transcript_id=XM_045818358.1",NA,NA
"AANAT",0.403650778158963,0.0699346382268931,1.78771151260844,0.0391196441560371,0.96879499918432,NA,FALSE,"aralkylamine N-acetyltransferase%2C transcript variant X3;transcript_id=XM_045837064.1",NA,NA
"AAR2",21.087401577221,0.121574147295053,0.180707206952652,0.67276867007804,0.501094472479057,0.676316095194468,FALSE,"AAR2 splicing factor%2C transcript variant X2;transcript_id=XM_045833614.1",NA,NA
"AARS1",74.0132562013849,0.366751959211579,0.103872515834274,3.53078922047794,0.000414321772879819,0.00175018149610556,TRUE,"alanyl-tRNA synthetase 1%2C transcript variant X2;transcript_id=XM_045818930.1",NA,NA
"AARS2",28.3305185769425,0.279883579612291,0.157237960143534,1.78000006713901,0.075075949709363,0.170440307376688,FALSE,"alanyl-tRNA synthetase 2%2C mitochondrial%2C transcript variant X2;transcript_id=XM_045844146.1",NA,NA
"AARSD1",16.7504604495158,0.200629001578523,0.175647772113441,1.1422234348008,0.253361157292617,0.427928437372024,FALSE,"alanyl-tRNA synthetase domain containing 1;transcript_id=XM_045837612.1",NA,NA
"AASDH",120.638394959419,0.0787484165026814,0.0803364160457448,0.980233129367394,0.326971054720265,0.51039384151456,FALSE,"aminoadipate-semialdehyde dehydrogenase%2C transcript variant X1;transcript_id=XM_045834389.1",NA,NA
"AASDHPPT",23.7488727105963,0.258605033268406,0.160178023011875,1.61448511103945,0.106422243784324,0.22412024687731,FALSE,"aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase;transcript_id=XM_045837635.1",NA,NA
"AASS",106.398207517178,-0.81158919851905,0.111615443355821,-7.27129843431946,3.5604835547496e-13,4.16352527281712e-12,TRUE,"aminoadipate-semialdehyde synthase%2C transcript variant X2;transcript_id=XM_045847568.1",NA,NA
"AATF",41.3031513984987,0.121128177695024,0.127449658550933,0.950400174250895,0.341908955482909,0.525940334034945,FALSE,"apoptosis antagonizing transcription factor;transcript_id=XM_045836604.1",NA,NA
"AATK",24.7336812726751,-0.906123300493062,0.182105832640061,-4.97580603189162,6.49766882379321e-07,4.13790437399614e-06,TRUE,"apoptosis associated tyrosine kinase%2C transcript variant X2;transcript_id=XM_045836887.1",NA,NA
"ABCA1",309.336803795775,1.41618132621348,0.126631877745146,11.1834504188876,4.9141459163217e-29,1.66951071835564e-27,TRUE,"ATP binding cassette subfamily A member 1%2C transcript variant X1;transcript_id=XM_045839983.1",NA,NA
"ABCA12",0.209124645410816,0.396392580324328,2.96937152079947,0.133493763763722,0.893802895926622,NA,FALSE,"ATP binding cassette subfamily A member 12;transcript_id=XM_045853702.1",NA,NA
"ABCA13",4.13867506606963,1.19976769857497,0.366636251998787,3.27236516311251,0.00106651730545403,0.00411557741289042,TRUE,"ATP binding cassette subfamily A member 13;transcript_id=XM_045828858.1",NA,NA
"ABCA2",27.9899890245954,-0.621761349654571,0.15303267000632,-4.06293211527246,4.84601261070333e-05,0.000238725322604561,TRUE,"ATP binding cassette subfamily A member 2%2C transcript variant X2;transcript_id=XM_045846046.1",NA,NA
"ABCA3",32.7647191289063,-0.095808848097808,0.135184949976337,-0.708724219039015,0.478495632397903,0.657255021293548,FALSE,"ATP binding cassette subfamily A member 3%2C transcript variant X2;transcript_id=XM_045820730.1",NA,NA
"ABCA4",0.0684996639493136,-0.504332201333785,2.97393772452369,-0.169583981929063,0.865337320641922,NA,FALSE,"ATP binding cassette subfamily A member 4%2C transcript variant X1;transcript_id=XM_045847200.1",NA,NA
"ABCA5",24.7681435437369,-0.264819914967317,0.162458849057813,-1.63007380947946,0.103085898310032,0.218917375125146,FALSE,"ATP binding cassette subfamily A member 5;transcript_id=XM_045837425.1",NA,NA
"ABCA6",69.1771921562985,-1.18940632875379,0.135862777852444,-8.75446790912492,2.05068638902471e-18,3.51835357698281e-17,TRUE,"ATP binding cassette subfamily A member 6%2C transcript variant X1;transcript_id=XM_045837156.1",NA,NA
"ABCA9",0.450442822991617,-0.660760547411553,1.4509842035729,-0.455387829712064,0.6488302493073,NA,FALSE,"ATP binding cassette subfamily A member 9%2C transcript variant X2;transcript_id=XM_045837154.1",NA,NA
"ABCB1",6.55358414033349,0.0887709079528391,0.295777150967169,0.30012767268386,0.764079771875376,0.870039613341279,FALSE,"ATP binding cassette subfamily B member 1;transcript_id=XM_045827989.1",NA,NA
"ABCB10",1235.10327704232,-0.388761057434154,0.0619167790410669,-6.27876745940393,3.41267561108073e-10,3.07639442579247e-09,TRUE,"ATP binding cassette subfamily B member 10;transcript_id=XM_045861188.1",NA,NA
"ABCB11",0.288585026828242,0.457444167754575,2.40370173599093,0.190308207089593,0.849067622849441,NA,FALSE,"ATP binding cassette subfamily B member 11%2C transcript variant X1;transcript_id=XM_045842402.1",NA,NA
"ABCB4",140.5878124486,-0.216091273632833,0.085673475311364,-2.52226576367411,0.0116601577265129,0.0350801603467338,TRUE,"ATP binding cassette subfamily B member 4%2C transcript variant X2;transcript_id=XM_045827435.1",NA,NA
"ABCB5",0.325663797159187,0.671177060700081,2.0831449633932,0.322194121145948,0.747305637875063,NA,FALSE,"ATP binding cassette subfamily B member 5;transcript_id=XM_045828292.1",NA,NA
"ABCB6",23.670886235241,-0.467137962221426,0.151824299156022,-3.07683265997738,0.0020921271412116,0.0076285978784983,TRUE,"ATP binding cassette subfamily B member 6 (Langereis blood group);transcript_id=XM_045854266.1",NA,NA
"ABCB7",198.373912264495,-0.104602316519215,0.0680518114042242,-1.53709819563631,0.124269264771663,0.252260467779091,FALSE,"ATP binding cassette subfamily B member 7;transcript_id=XM_045839380.1",NA,NA
"ABCB8",5.18271859829457,-0.360494204425061,0.315099851537051,-1.14406339027637,0.252597348938679,0.427058548171357,FALSE,"ATP binding cassette subfamily B member 8;transcript_id=XM_045837803.1",NA,NA
"ABCB9",0.860824399019227,0.488135298831385,0.923477810873142,0.528583679092253,0.597094284600781,0.754429885252554,FALSE,"ATP binding cassette subfamily B member 9%2C transcript variant X3;transcript_id=XM_045846184.1",NA,NA
"ABCC1",320.023800931025,-0.411942921465229,0.0622857320399544,-6.61376061536823,3.74677462866154e-11,3.64377376245117e-10,TRUE,"ATP binding cassette subfamily C member 1%2C transcript variant X1;transcript_id=XM_045819382.1",NA,NA
"ABCC10",19.0304631129226,0.146138708359664,0.173421691826814,0.842678368664535,0.399408348206962,0.584651643043008,FALSE,"ATP binding cassette subfamily C member 10%2C transcript variant X3;transcript_id=XM_045842874.1",NA,NA
"ABCC11",0.0735759661987735,-0.146126600838156,2.9740214065988,-0.0491343473567234,0.960812231220968,NA,FALSE,"ATP binding cassette subfamily C member 11;transcript_id=XM_045818832.1",NA,NA
"ABCC12",1.05036063314417,0.150467938921903,1.04537131416643,0.143937313835596,0.885549970292359,0.939971284962449,FALSE,"ATP binding cassette subfamily C member 12%2C transcript variant X2;transcript_id=XM_045818876.1",NA,NA
"ABCC2",0.460845904417059,1.00019814721884,1.68307501285153,0.594268312215192,0.552332669144672,NA,FALSE,"ATP binding cassette subfamily C member 2;transcript_id=XM_045854551.1",NA,NA
"ABCC3",24.8799324886105,-1.16187114098168,0.163518940006838,-7.10542241120875,1.19955080837606e-12,1.34559066679217e-11,TRUE,"ATP binding cassette subfamily C member 3;transcript_id=XM_045835634.1",NA,NA
"ABCC4",205.508289775612,-0.1147794605806,0.0879651561038676,-1.30482870336831,0.191951182928053,0.351164655175286,FALSE,"ATP binding cassette subfamily C member 4%2C transcript variant X1;transcript_id=XM_045838973.1",NA,NA
"ABCC5",101.595186588965,-0.478544921962769,0.0986210644702573,-4.85236013759607,1.22000819010588e-06,7.46722473182263e-06,TRUE,"ATP binding cassette subfamily C member 5%2C transcript variant X1;transcript_id=XM_045850919.1",NA,NA
"ABCC6",4.85972350858576,-0.0562075429926863,0.349542037005214,-0.160803385693629,0.872248258543971,0.93291430135096,FALSE,"ATP binding cassette subfamily C member 6%2C transcript variant X6;transcript_id=XM_045819639.1",NA,NA
"ABCC8",3.78126143686485,-0.262840358437145,0.558974527229139,-0.470218848325802,0.63819866927867,0.784666408668249,FALSE,"ATP binding cassette subfamily C member 8%2C transcript variant X7;transcript_id=XM_045825599.1",NA,NA
"ABCC9",1.63462450676538,-0.473228185982466,0.734501672744907,-0.644284694701871,0.519390838603486,0.691922982779424,FALSE,"ATP binding cassette subfamily C member 9%2C transcript variant X1;transcript_id=XM_045829307.1",NA,NA
"ABCD1",32.8764410864758,-1.20394409032655,0.14232914723802,-8.45887236514648,2.69975326987002e-17,4.28846492631053e-16,TRUE,"ATP binding cassette subfamily D member 1;transcript_id=XM_045845490.1",NA,NA
"ABCD2",0.093783687961531,-0.327348913362295,2.97367599032272,-0.110082239769091,0.912344153157883,NA,FALSE,"ATP binding cassette subfamily D member 2%2C transcript variant X1;transcript_id=XM_045830011.1",NA,NA
"ABCD3",114.746903617984,0.0868603181903361,0.0819419114551437,1.06002309011164,0.289134094857954,0.47012484493876,FALSE,"ATP binding cassette subfamily D member 3%2C transcript variant X2;transcript_id=XM_045847100.1",NA,NA
"ABCD4",16.7926888336006,-0.168706080334151,0.171239618806609,-0.985204717867778,0.324523523680745,0.50796131817047,FALSE,"ATP binding cassette subfamily D member 4%2C transcript variant X2;transcript_id=XM_045823614.1",NA,NA
"ABCE1",85.727313325038,0.344224834896816,0.0875245665702144,3.93289391065616,8.39292855495546e-05,0.000398929214273137,TRUE,"ATP binding cassette subfamily E member 1;transcript_id=XM_045831548.1",NA,NA
"ABCF1",103.347116766838,0.028313492411717,0.0913014348562084,0.310110048722763,0.756477270934204,0.865571619205428,FALSE,"ATP binding cassette subfamily F member 1%2C transcript variant X2;transcript_id=XM_045826185.1",NA,NA
"ABCF3",116.21933493962,-0.203313944564875,0.083300003835246,-2.44074351985622,0.0146570602452489,0.0428976275564932,TRUE,"ATP binding cassette subfamily F member 3%2C transcript variant X1;transcript_id=XM_045850804.1",NA,NA
"ABCG1",76.4150622344802,0.392094762068622,0.109356134272336,3.58548484433588,0.000336452543194415,0.00144432063073495,TRUE,"ATP binding cassette subfamily G member 1%2C transcript variant X3;transcript_id=XM_045852511.1",NA,NA
"ABCG4",0.236354264139204,0.456274078364006,2.57088921429838,0.177477145194111,0.859133615750786,NA,FALSE,"ATP binding cassette subfamily G member 4%2C transcript variant X1;transcript_id=XM_045840476.1",NA,NA
"ABCG5",0.67131224882425,-1.79125355787353,0.955897646033755,-1.87389681866659,0.0609446480417965,NA,FALSE,"ATP binding cassette subfamily G member 5;transcript_id=XM_045828448.1",NA,NA
"ABCG8",4.39515298135404,1.12935368557982,0.426323846885891,2.64905117044062,0.00807181090312144,0.0252945167350152,TRUE,"ATP binding cassette subfamily G member 8;transcript_id=XM_045828447.1",NA,NA
"ABHD1",7.76651144221904,0.140978868898838,0.266774248815325,0.528457561121015,0.597181795152093,0.754437874389866,FALSE,"abhydrolase domain containing 1;transcript_id=XM_045844307.1",NA,NA
"ABHD10",4.97534030670542,-0.476894694312044,0.367358049941247,-1.29817406856421,0.194227526761005,0.354151243972306,FALSE,"abhydrolase domain containing 10%2C depalmitoylase%2C transcript variant X2;transcript_id=XM_045850730.1",NA,NA
"ABHD11",5.29173894742655,0.314781801668145,0.320645836350394,0.981711801565886,0.326241849679288,0.5097693702932,FALSE,"abhydrolase domain containing 11;transcript_id=XM_045819478.1",NA,NA
"ABHD12",66.9259508396887,-0.164786460993223,0.0956071590228072,-1.72357868048263,0.0847839300022708,0.187781064956207,FALSE,"abhydrolase domain containing 12%2C lysophospholipase%2C transcript variant X1;transcript_id=XM_045832847.1",NA,NA
"ABHD12B",18.3050854278453,0.149837691773039,0.225695576270327,0.663892904987961,0.506758857603708,0.681451492561429,FALSE,"abhydrolase domain containing 12B%2C transcript variant X2;transcript_id=XM_045822667.1",NA,NA
"ABHD13",40.4256143097314,-0.0396896639495537,0.114866968775026,-0.345527216159837,0.729698053178161,0.847887808665056,FALSE,"abhydrolase domain containing 13%2C transcript variant X2;transcript_id=XM_045821216.1",NA,NA
"ABHD14A",0.0832805112814854,-0.347823037702103,2.97298759671682,-0.116994446289052,0.906864454477603,NA,FALSE,"abhydrolase domain containing 14A%2C transcript variant X6;transcript_id=XM_045857006.1",NA,NA
"ABHD14B",2.96366481778794,-0.929977380653827,0.480092550095705,-1.9370793828574,0.0527356404189364,0.127271869476087,FALSE,"abhydrolase domain containing 14B;transcript_id=XM_045857007.1",NA,NA
"ABHD15",21.7209325376229,1.48683309503037,0.206748175422159,7.19151737128709,6.4075179844397e-13,7.36984022311693e-12,TRUE,"abhydrolase domain containing 15;transcript_id=XM_045836303.1",NA,NA
"ABHD16A",153.41750987894,0.292616486449497,0.0858190160795939,3.4096928608236,0.000650360764169674,0.00262595927396677,TRUE,"abhydrolase domain containing 16A%2C phospholipase%2C transcript variant X2;transcript_id=XR_006784237.1",NA,NA
"ABHD16B",0.169139354337939,0.205450269229839,2.97052520899022,0.0691629441851053,0.944859918703298,NA,FALSE,"abhydrolase domain containing 16B;transcript_id=XM_045833540.1",NA,NA
"ABHD17A",46.6717024840702,-0.0567836842266165,0.110754041175361,-0.512700788377634,0.608160638136731,0.763033796886149,FALSE,"abhydrolase domain containing 17A%2C depalmitoylase;transcript_id=XM_045831843.1",NA,NA
"ABHD17B",78.0292660221403,-0.0188682846275004,0.0987512342830907,-0.191068848551407,0.848471653241252,0.919018734521985,FALSE,"abhydrolase domain containing 17B%2C depalmitoylase%2C transcript variant X1;transcript_id=XM_045840889.1",NA,NA
"ABHD17C",54.8734344534221,0.834984487399584,0.138097941269288,6.04632103654161,1.48190670132446e-09,1.25725681854942e-08,TRUE,"abhydrolase domain containing 17C%2C depalmitoylase;transcript_id=XM_045824885.1",NA,NA
"ABHD18",1257.17367158742,-0.0328826907625507,0.0645779094471414,-0.50919410436267,0.610616175169975,0.764878045791708,FALSE,"abhydrolase domain containing 18%2C transcript variant X2;transcript_id=XM_045831572.1",NA,NA
"ABHD2",814.460594976316,0.616277843244702,0.080934121755477,7.61456144673612,2.64588287657787e-14,3.35058271661223e-13,TRUE,"abhydrolase domain containing 2%2C acylglycerol lipase%2C transcript variant X1;transcript_id=XM_045824740.1",NA,NA
"ABHD3",15.2357168560873,-0.256703701065033,0.208142046623118,-1.23331016116049,0.217460068299493,0.383651018060907,FALSE,"abhydrolase domain containing 3%2C phospholipase%2C transcript variant X3;transcript_id=XM_045849980.1",NA,NA
"ABHD4",90.6539639664888,-0.561085078993599,0.102543660352939,-5.4716700872822,4.45814184510793e-08,3.27595901948283e-07,TRUE,"abhydrolase domain containing 4%2C N-acyl phospholipase B%2C transcript variant X1;transcript_id=XM_045841271.1",NA,NA
"ABHD5",215.66495118001,-0.805017383088866,0.0761146336494794,-10.5763812356518,3.8348467130544e-26,1.09737802786922e-24,TRUE,"abhydrolase domain containing 5%2C lysophosphatidic acid acyltransferase;transcript_id=XM_045857307.1",NA,NA
"ABHD6",80.0603978982892,-0.755225653963481,0.114259225846205,-6.60975644084995,3.84952836703871e-11,3.74134376390706e-10,TRUE,"abhydrolase domain containing 6%2C acylglycerol lipase;transcript_id=XM_045832232.1",NA,NA
"ABHD8",4.82647856374121,-0.0394425807198807,0.379810384576793,-0.103848083995465,0.917289907215622,0.957591768999503,FALSE,"abhydrolase domain containing 8;transcript_id=XM_045853128.1",NA,NA
"ABI1",493.743741228307,-0.0314405200543402,0.0547866418943371,-0.573872005423824,0.566054418201721,0.730246181527547,FALSE,"abl interactor 1%2C transcript variant X1;transcript_id=XM_045857738.1",NA,NA
"ABI2",94.686506322751,0.00717724495070915,0.0986844023241728,0.0727292741474209,0.94202155282919,0.970813285313011,FALSE,"abl interactor 2%2C transcript variant X48;transcript_id=XM_045851844.1",NA,NA
"ABI3",29.4088687061348,0.0382486636093735,0.154678701314799,0.247278153257382,0.804692965057495,0.895173767980295,FALSE,"ABI family member 3;transcript_id=XM_045836540.1",NA,NA
"ABITRAM",5.7994684618368,-0.0565163655005282,0.321208662516666,-0.175949070170534,0.860333954227111,0.92671826878816,FALSE,"actin binding transcription modulator;transcript_id=XM_045840581.1",NA,NA
"ABL1",37.7294569831076,-0.178693738706642,0.147815354051246,-1.20889835737018,0.226701897320409,0.394121963961902,FALSE,"ABL proto-oncogene 1%2C non-receptor tyrosine kinase%2C transcript variant X1;transcript_id=XM_045846005.1",NA,NA
"ABL2",57.4909947590348,0.200072636254966,0.125670328312947,1.59204355507642,0.111374918400856,0.232329827078009,FALSE,"ABL proto-oncogene 2%2C non-receptor tyrosine kinase%2C transcript variant X4;transcript_id=XM_045838474.1",NA,NA
"ABLIM1",234.454452548385,0.0400428191875719,0.0813614365621632,0.492159687433464,0.622606460107903,0.774005161659087,FALSE,"actin binding LIM protein 1%2C transcript variant X4;transcript_id=XM_045854027.1",NA,NA
"ABLIM2",0.431217386857109,0.741791417301842,1.60066410439219,0.463427283254731,0.6430581261092,NA,FALSE,"actin binding LIM protein family member 2%2C transcript variant X2;transcript_id=XM_045834060.1",NA,NA
"ABLIM3",8.49983907632392,-0.325060927913606,0.292126325757416,-1.11274095914087,0.265819698868347,0.442956248416745,FALSE,"actin binding LIM protein family member 3%2C transcript variant X2;transcript_id=XM_045821297.1",NA,NA
"ABO",15.2862366232052,-0.12999635787822,0.197831168335289,-0.657107567892936,0.511111753118168,0.684381255325516,FALSE,"ABO%2C alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase;transcript_id=XM_045846650.1",NA,NA
"ABR",388.223388688005,0.143187335818665,0.0700494994183178,2.04408792364934,0.0409448619558893,0.103107518499206,FALSE,"ABR activator of RhoGEF and GTPase%2C transcript variant X1;transcript_id=XM_045837276.1",NA,NA
"ABRA",4.73771503513107,-0.0161518099037691,0.314210471876538,-0.0514044290354384,0.959003255581288,0.979304208416806,FALSE,"actin binding Rho activating protein;transcript_id=XM_045860722.1",NA,NA
"ABRACL",56.5539628384008,-0.593519215340778,0.112282345147312,-5.28595314394344,1.25051902492632e-07,8.75129601453144e-07,TRUE,"ABRA C-terminal like%2C transcript variant X2;transcript_id=XM_045843595.1",NA,NA
"ABRAXAS1",258.85194309608,-0.285053570279749,0.0716846918733194,-3.97649153299694,6.99394879073e-05,0.000336897770606557,TRUE,"abraxas 1%2C BRCA1 A complex subunit%2C transcript variant X1;transcript_id=XM_045819976.1",NA,NA
"ABRAXAS2",67.6794007473139,0.121882670414217,0.103597342102973,1.176503836296,0.239393600325711,0.410130722139706,FALSE,"abraxas 2%2C BRISC complex subunit;transcript_id=XM_045854625.1",NA,NA
"ABT1",28.9177185153287,-0.249412159892488,0.164058674205201,-1.52026194957865,0.128445153146229,0.259067392954264,FALSE,"activator of basal transcription 1;transcript_id=XM_045835254.1",NA,NA
"ABTB1",0.191005374269131,0.068905304661764,2.96995614705236,0.0232007818466113,0.981490114952935,NA,FALSE,"ankyrin repeat and BTB domain containing 1;transcript_id=XM_045850281.1",NA,NA
"ABTB2",131.760144907627,1.81000570216287,0.119181495010753,15.1869692690092,4.31409795323835e-52,4.40666535302969e-50,TRUE,"ankyrin repeat and BTB domain containing 2;transcript_id=XM_045825464.1",NA,NA
"ACAA1",11.6132679477424,-0.598494259039498,0.217108902850778,-2.75665461517648,0.00583959972930645,0.0190503354959439,TRUE,"acetyl-CoA acyltransferase 1;transcript_id=XM_045856797.1",NA,NA
"ACAA2",35.3394625402044,-0.287321712138212,0.176035466079995,-1.63218082433256,0.102641399109784,0.218304045762453,FALSE,"acetyl-CoA acyltransferase 2;transcript_id=XM_045850296.1",NA,NA
"ACACA",80.2905520453314,0.270583876622475,0.096242266105946,2.81148696482904,0.00493130888454696,0.0164313044362178,TRUE,"acetyl-CoA carboxylase alpha%2C transcript variant X5;transcript_id=XM_045835837.1",NA,NA
"ACACB",81.8025795357781,-1.07902128263562,0.0972755209145674,-11.092423587053,1.36537617082465e-28,4.49031173961607e-27,TRUE,"acetyl-CoA carboxylase beta%2C transcript variant X1;transcript_id=XM_045844277.1",NA,NA
"ACAD10",8.67078744820595,-0.506770651751198,0.280621160154839,-1.80588894818757,0.0709356877505628,0.162620696769423,FALSE,"acyl-CoA dehydrogenase family member 10;transcript_id=XM_045843617.1",NA,NA
"ACAD11",88.1497454284757,-0.223579032918996,0.0854785165055836,-2.61561667257517,0.00890664862609272,0.0275413288710614,TRUE,"acyl-CoA dehydrogenase family member 11%2C transcript variant X2;transcript_id=XM_045857460.1",NA,NA
"ACAD8",24.8700967370737,-0.462598400612221,0.154799246561293,-2.98837630601164,0.0028046400095191,0.00994225867773445,TRUE,"acyl-CoA dehydrogenase family member 8%2C transcript variant X7;transcript_id=XR_006788083.1",NA,NA
"ACAD9",12.0737718857805,0.293311387338256,0.228225466429647,1.28518255182829,0.198728499353926,0.360174857977864,FALSE,"acyl-CoA dehydrogenase family member 9%2C transcript variant X4;transcript_id=XM_045851866.1",NA,NA
"ACADL",7.67695278898205,-0.485442944974749,0.317052719259358,-1.53111112280871,0.125741931314524,0.254687268364442,FALSE,"acyl-CoA dehydrogenase long chain;transcript_id=XM_045855141.1",NA,NA
"ACADM",530.709687267596,-0.196925634758315,0.0511033742772878,-3.85347616558142,0.000116452604241065,0.00054036250535926,TRUE,"acyl-CoA dehydrogenase medium chain;transcript_id=XM_045835548.1",NA,NA
"ACADS",10.0368045799016,-0.00704421400948155,0.250853701215306,-0.028080965022061,0.977597575798629,0.988362939769143,FALSE,"acyl-CoA dehydrogenase short chain%2C transcript variant X2;transcript_id=XM_045845569.1",NA,NA
"ACADSB",129.754422957062,-0.270663884332607,0.0852803005700684,-3.1738148496583,0.00150449628841145,0.00564195252916562,TRUE,"acyl-CoA dehydrogenase short/branched chain;transcript_id=XM_045853786.1",NA,NA
"ACADVL",401.586000165693,-0.687316776034058,0.066717463123806,-10.3019021385543,6.90816044895752e-25,1.80902320483397e-23,TRUE,"acyl-CoA dehydrogenase very long chain;transcript_id=XM_045824225.1",NA,NA
"ACAN",1.21027131413703,-1.06654448507282,0.783104700931804,-1.36194366322122,0.173215665087737,0.324345191189311,FALSE,"aggrecan;transcript_id=XM_045825038.1",NA,NA
"ACAP1",137.410036882695,-0.782126698276609,0.0927870397164156,-8.42926663752845,3.47838194673631e-17,5.4578395876359e-16,TRUE,"ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 1%2C transcript variant X1;transcript_id=XM_045824515.1",NA,NA
"ACAP2",749.007527803671,-0.185297784588216,0.054008788108937,-3.43088210412102,0.000601622010103295,0.0024451694028546,TRUE,"ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 2%2C transcript variant X2;transcript_id=XM_045850763.1",NA,NA
"ACAP3",13.0674112695091,-1.20976243086127,0.231841101773087,-5.21806712273702,1.80799947872522e-07,1.2355597678271e-06,TRUE,"ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3%2C transcript variant X2;transcript_id=XM_045859749.1",NA,NA
"ACAT1",115.223127191542,-0.170184858949264,0.0796348789145024,-2.13706432745353,0.0325927598905548,0.0852485549519953,FALSE,"acetyl-CoA acetyltransferase 1;transcript_id=XM_045839858.1",NA,NA
"ACAT2",11.6952401297456,1.34057861171851,0.25609278323429,5.23473795234621,1.65219097350884e-07,1.13511775391538e-06,TRUE,"acetyl-CoA acetyltransferase 2;transcript_id=XM_045842742.1",NA,NA
"ACBD3",66.4976777216051,0.374366151174324,0.0947561302734467,3.95083832670225,7.78779215183707e-05,0.000372346268288701,TRUE,"acyl-CoA binding domain containing 3;transcript_id=XM_045817448.1",NA,NA
"ACBD4",11.5922477177659,-0.321842786625441,0.228970136887119,-1.40561031670304,0.159839870863811,0.306476232231021,FALSE,"acyl-CoA binding domain containing 4%2C transcript variant X3;transcript_id=XM_045836594.1",NA,NA
"ACBD5",93.4576645765525,-0.502991352945338,0.0832847126288585,-6.03941992556086,1.54669244319088e-09,1.30862228435415e-08,TRUE,"acyl-CoA binding domain containing 5%2C transcript variant X3;transcript_id=XM_045857972.1",NA,NA
"ACBD6",25.9187447864504,-0.134317649392862,0.147332709306175,-0.911662115122944,0.361946612996744,0.546676905489794,FALSE,"acyl-CoA binding domain containing 6;transcript_id=XM_045838780.1",NA,NA
"ACBD7",16.6591684072997,0.0162452795884378,0.238978782169018,0.0679779160350242,0.945803214062415,0.972984135563166,FALSE,"acyl-CoA binding domain containing 7;transcript_id=XM_045858085.1",NA,NA
"ACD",25.2825959763306,0.035291930950094,0.142247023679399,0.248103123968597,0.804054618596247,0.894835296787537,FALSE,"ACD shelterin complex subunit and telomerase recruitment factor%2C transcript variant X1;transcript_id=XM_045818857.1",NA,NA
"ACE",1015.00206013444,-1.03704491934941,0.0948118302005945,-10.9379274417055,7.59155078550059e-28,2.41925783709837e-26,TRUE,"angiotensin I converting enzyme%2C transcript variant X1;transcript_id=XM_045837297.1",NA,NA
"ACE2",0.91178326725617,-1.62966616009044,0.989626856500523,-1.64674811459058,0.0996098300725728,0.213119991543815,FALSE,"angiotensin converting enzyme 2;transcript_id=XM_045855921.1",NA,NA
