"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","description_Phha","gene_symbol_human","description_human"
"TENM2",2.46048985694052,0.0535314743678964,0.272482677258553,0.196458266288618,0.844251494781475,0.931212152817853,FALSE,"teneurin transmembrane protein 2;transcript_id=XM_045827298.1",NA,NA
"TENM3",0.13154025577723,0.199981654489911,1.39955684439551,0.142889269050223,0.886377633663025,NA,FALSE,"teneurin transmembrane protein 3%2C transcript variant X1;transcript_id=XM_045821208.1",NA,NA
"TENM4",1.40599137792101,-0.64070764496466,0.361851768973506,-1.7706356577507,0.0766213083621901,0.258694710679295,FALSE,"teneurin transmembrane protein 4%2C transcript variant X2;transcript_id=XM_045817894.1",NA,NA
"TENT2",507.443178156007,0.173942064889806,0.0824115312765341,2.11065201914692,0.0348022329318612,0.161827063914342,FALSE,"terminal nucleotidyltransferase 2%2C transcript variant X2;transcript_id=XM_045848093.1",NA,NA
"TENT4A",54.3123736363875,-0.0721059170806023,0.0882787565199435,-0.816798060180112,0.414043840973686,0.653557967574962,FALSE,"terminal nucleotidyltransferase 4A%2C transcript variant X1;transcript_id=XM_045848189.1",NA,NA
"TENT4B",78.5076593880575,-0.0512304684295227,0.0726057374938643,-0.705598072519435,0.480438123267485,0.706834533503845,FALSE,"terminal nucleotidyltransferase 4B%2C transcript variant X2;transcript_id=XM_045818826.1",NA,NA
"TENT5A",104.709928426532,0.276736223498945,0.135270104429734,2.04580475978486,0.0407755835574331,0.178555464656542,FALSE,"terminal nucleotidyltransferase 5A%2C transcript variant X2;transcript_id=XM_045843395.1",NA,NA
"TENT5B",0.588652370698055,0.509389639645099,0.545229133197041,0.934267097317798,0.350166132175928,NA,FALSE,"terminal nucleotidyltransferase 5B;transcript_id=XM_045859149.1",NA,NA
"TENT5C",580739.869627908,0.0209185977648448,0.117750696739036,0.177651583762647,0.858996610845355,0.937608254610736,FALSE,"terminal nucleotidyltransferase 5C%2C transcript variant X1;transcript_id=XM_045816681.1",NA,NA
"TENT5D",0.0230384485367568,0.00456728759680259,3.26654375307195,0.00139820187392482,0.998884396675405,NA,FALSE,"terminal nucleotidyltransferase 5D;transcript_id=XM_045847385.1",NA,NA
"TEP1",94.8822366936054,-0.128117202228654,0.0948231258441724,-1.3511176845108,0.176657737369548,0.411733337801462,FALSE,"telomerase associated protein 1%2C transcript variant X1;transcript_id=XM_045822571.1",NA,NA
