"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","description_Phha","gene_symbol_human","description_human"
"KIF6",0.164542199576714,-0.142170478614508,0.727337379720616,-0.195467031639593,0.845027344790717,NA,FALSE,"kinesin family member 6;transcript_id=XM_045842819.1",NA,NA
"KIF7",0.475745341127219,-0.187704362389799,0.302181850214868,-0.621163588270873,0.534491994183506,NA,FALSE,"kinesin family member 7%2C transcript variant X2;transcript_id=XM_045824788.1",NA,NA
"KIF9",2.57678655852013,0.316527121982454,0.133479990613041,2.37134510220387,0.0177234739101189,0.0928292093776421,FALSE,"kinesin family member 9%2C transcript variant X1;transcript_id=XM_045856839.1",NA,NA
"KIFAP3",25.658583856542,-0.166193449541643,0.0619846813663994,-2.68120196600274,0.00733582266964385,0.0569047463121005,FALSE,"kinesin associated protein 3%2C transcript variant X1;transcript_id=XM_045838758.1",NA,NA
"KIFC1",8.74929242222578,-0.000118459543345944,0.077036898725558,-0.00153769875612404,0.99877309438683,0.999733181303112,FALSE,"kinesin family member C1%2C transcript variant X3;transcript_id=XM_045834380.1",NA,NA
"KIFC2",0.712770073040192,-0.0826647841088642,0.237086006327269,-0.348670026499814,0.727337049133328,NA,FALSE,"kinesin family member C2%2C transcript variant X1;transcript_id=XM_045860824.1",NA,NA
"KIFC3",0.788104011337513,0.0781808975798464,0.242942224754252,0.321808601443945,0.747597697653744,NA,FALSE,"kinesin family member C3%2C transcript variant X2;transcript_id=XM_045818610.1",NA,NA
"KIN",69.8912063582125,0.0735263314600678,0.0384351637239085,1.91299644222228,0.055748507916879,0.180020877175095,FALSE,"Kin17 DNA and RNA binding protein%2C transcript variant X1;transcript_id=XM_045857731.1",NA,NA
"KIRREL1",40.171155451452,-0.080170052771272,0.0650050007799874,-1.23329054394771,0.217467384573271,0.41348577282149,FALSE,"kirre like nephrin family adhesion molecule 1%2C transcript variant X4;transcript_id=XM_045841425.1",NA,NA
"KIRREL2",4.74157894950735,-0.072552265423549,0.137542265589726,-0.527490696132379,0.597852875682939,0.758474823915059,FALSE,"kirre like nephrin family adhesion molecule 2;transcript_id=XM_045846831.1",NA,NA
"KIRREL3",0.727154855396294,-0.0558556844764937,0.235373345200982,-0.237306753782164,0.812418822975299,NA,FALSE,"kirre like nephrin family adhesion molecule 3%2C transcript variant X1;transcript_id=XM_045860273.1",NA,NA
"KISS1",0,NA,NA,NA,NA,NA,FALSE,"KiSS-1 metastasis suppressor%2C transcript variant X1;transcript_id=XM_045841579.1",NA,NA
"KISS1R",1.40243599733064,0.0151993146885669,0.204992379714881,0.0741457546358905,0.940894408495635,NA,FALSE,"KISS1 receptor%2C transcript variant X3;transcript_id=XM_045831522.1",NA,NA
"KIT",28.5871096605635,0.0417524091356326,0.0591186898878291,0.706247198895189,0.480034423005707,0.667812455226971,FALSE,"KIT proto-oncogene%2C receptor tyrosine kinase%2C transcript variant X1;transcript_id=XM_045834392.1",NA,NA
"KITLG",10.5436057298873,-0.119720897014625,0.0691859181588148,-1.73042289819452,0.0835547456516836,0.22821597895774,FALSE,"KIT ligand%2C transcript variant X1;transcript_id=XM_045830590.1",NA,NA
"KIZ",33.9115702268682,0.165445950017099,0.110840171057149,1.49265332630888,0.135527956725276,0.309481464399482,FALSE,"kizuna centrosomal protein;transcript_id=XM_045833099.1",NA,NA
"KL",0.418110850403627,-0.15869949641855,0.328143497557154,-0.483628344306622,0.628649655192061,NA,FALSE,"klotho%2C transcript variant X1;transcript_id=XM_045838877.1",NA,NA
"KLB",31.2272375023455,-0.0352500358299739,0.0451959342209005,-0.779938205451958,0.435427248940644,0.629953612708301,FALSE,"klotho beta;transcript_id=XM_045834131.1",NA,NA
"KLC1",97.2785226519414,-0.0456227645494297,0.0435440268981809,-1.04773875544652,0.294758986530268,0.498667361718386,FALSE,"kinesin light chain 1%2C transcript variant X13;transcript_id=XR_006783838.1",NA,NA
"KLC2",5.18539591138535,-0.393733736998418,0.118385540632846,-3.32586002389871,0.000881461825974439,0.0170975532919621,TRUE,"kinesin light chain 2%2C transcript variant X3;transcript_id=XM_045855127.1",NA,NA
"KLC3",9.01950921160074,-0.382576925806503,0.098062383210786,-3.90136271707929,9.56527019700736e-05,0.00398777443524307,TRUE,"kinesin light chain 3%2C transcript variant X3;transcript_id=XM_045845186.1",NA,NA
"KLC4",19.9959032414495,-0.0546941953132923,0.0579599546645082,-0.943654901558857,0.34534602694848,0.549725080065776,FALSE,"kinesin light chain 4%2C transcript variant X2;transcript_id=XM_045842974.1",NA,NA
"KLF1",27.4426099616773,0.0458911210328107,0.0778448086103621,0.589520635377373,0.555512073643633,0.727459919564087,FALSE,"Kruppel like factor 1%2C transcript variant X2;transcript_id=XR_006787462.1",NA,NA
"KLF10",216.458957882705,0.0629348307752048,0.058970615957203,1.06722356132211,0.28587089550329,0.490123131880505,FALSE,"Kruppel like factor 10;transcript_id=XM_045861514.1",NA,NA
"KLF11",14.0565811577049,-0.0755734965120177,0.0715835310000061,-1.05573859596296,0.29108765865512,0.495326893814279,FALSE,"Kruppel like factor 11%2C transcript variant X2;transcript_id=XM_045844666.1",NA,NA
"KLF12",278.022005205685,-0.266584017339293,0.0537380465477096,-4.96080588085046,7.02013202909396e-07,0.0001115732983824,TRUE,"Kruppel like factor 12;transcript_id=XM_045838960.1",NA,NA
"KLF13",421.615943415651,-0.0400414300572115,0.0393183913689611,-1.01838932527695,0.308492973129573,0.512566324502894,FALSE,"Kruppel like factor 13;transcript_id=XM_045824710.1",NA,NA
"KLF14",0,NA,NA,NA,NA,NA,FALSE,"Kruppel like factor 14;transcript_id=XM_045855784.1",NA,NA
"KLF15",7.43066408903587,0.019531945898746,0.0776122812237712,0.251660505151648,0.80130348692516,0.894269308329945,FALSE,"Kruppel like factor 15;transcript_id=XM_045850176.1",NA,NA
"KLF16",45.2456233287635,-0.0490072867687337,0.0417343867320274,-1.17426636896344,0.240288349571993,0.440536688133672,FALSE,"Kruppel like factor 16;transcript_id=XM_045831844.1",NA,NA
"KLF17",0.114941688015954,-0.10397343135214,1.71479021784057,-0.0606333242809569,0.951651233400568,NA,FALSE,"Kruppel like factor 17;transcript_id=XM_045860069.1",NA,NA
"KLF2",346.27296439419,-0.105857229111605,0.0475203768564975,-2.22761762667147,0.0259060242237527,0.115097020364878,FALSE,"Kruppel like factor 2;transcript_id=XM_045853144.1",NA,NA
"KLF3",2008.90250319358,0.0743880425312938,0.0389539758789987,1.90963928206873,0.0561796736774193,0.180704756528403,FALSE,"Kruppel like factor 3%2C transcript variant X1;transcript_id=XM_045834707.1",NA,NA
"KLF4",46.0740516511448,0.0381753486756129,0.0646538026117224,0.590457902451221,0.554883701091038,0.72703640747515,FALSE,"Kruppel like factor 4%2C transcript variant X1;transcript_id=XM_045840886.1",NA,NA
"KLF5",119.597187394783,0.0644599736880709,0.0728629434956824,0.884674302128497,0.376332319490797,0.579134749649959,FALSE,"Kruppel like factor 5;transcript_id=XM_045839092.1",NA,NA
"KLF6",1173.65866661014,0.121303417326288,0.0402658895186515,3.01256022843105,0.00259054024977655,0.0318069422599174,TRUE,"Kruppel like factor 6;transcript_id=XM_045820268.1",NA,NA
"KLF7",239.831068970348,-0.00296740759074701,0.0527104995724988,-0.0562963283371199,0.95510574376065,0.979272636997516,FALSE,"Kruppel like factor 7%2C transcript variant X1;transcript_id=XM_045853241.1",NA,NA
"KLF8",27.775964718928,0.0989759888331688,0.0541486582297473,1.82785672016514,0.067571057974106,0.202080330129226,FALSE,"Kruppel like factor 8;transcript_id=XM_045833237.1",NA,NA
"KLF9",34.1267751353653,-0.115412718222374,0.0569669079435551,-2.02596072682633,0.0427688093508914,0.154058184073319,FALSE,"Kruppel like factor 9;transcript_id=XM_045840241.1",NA,NA
"KLHDC1",10.4055915782457,-0.0507388394490176,0.0779753088490156,-0.650703924075039,0.515237629617553,0.696106379312625,FALSE,"kelch domain containing 1;transcript_id=XM_045848442.1",NA,NA
"KLHDC10",48.6641904214157,-0.0282758594506881,0.0337007986590711,-0.839026390345714,0.40145450060052,0.601298971370664,FALSE,"kelch domain containing 10;transcript_id=XM_045855623.1",NA,NA
"KLHDC2",51.355349315348,-0.0494067003093426,0.036123399221715,-1.3677201308243,0.171399696199815,0.355370525357611,FALSE,"kelch domain containing 2;transcript_id=XM_045848718.1",NA,NA
"KLHDC3",234.607327392947,0.0372321365027514,0.0392401379150211,0.948827870671143,0.342708164342339,0.547231255051665,FALSE,"kelch domain containing 3%2C transcript variant X2;transcript_id=XM_045842893.1",NA,NA
"KLHDC4",17.7278471373404,-0.146850575263599,0.0505431696722615,-2.90544847534942,0.00366727222517466,0.037984548811657,TRUE,"kelch domain containing 4;transcript_id=XM_045818447.1",NA,NA
"KLHDC7A",122.637058994011,0.0417475093772297,0.0495631722291953,0.84230906738932,0.399614976932861,0.599605292179451,FALSE,"kelch domain containing 7A;transcript_id=XM_045859686.1",NA,NA
"KLHDC7B",0.410255159977301,-0.338417815869731,0.323977819517348,-1.04457094122645,0.296221315768421,NA,FALSE,"kelch domain containing 7B;transcript_id=XM_045834750.1",NA,NA
"KLHDC8A",0.572265275685325,0.0606092203504564,0.255730278167969,0.237004475123775,0.812653318511629,NA,FALSE,"kelch domain containing 8A%2C transcript variant X4;transcript_id=XM_045841488.1",NA,NA
"KLHDC8B",0.031877255941666,0.165470094318235,1.71494997382493,0.0964868345105015,0.923133929677978,NA,FALSE,"kelch domain containing 8B%2C transcript variant X2;transcript_id=XM_045857122.1",NA,NA
"KLHDC9",0.981325384180741,-0.406284202777433,0.218513385348716,-1.85931036732171,0.0629831583317276,NA,FALSE,"kelch domain containing 9%2C transcript variant X1;transcript_id=XM_045838343.1",NA,NA
"KLHL1",0.0453931100406188,0.0615681134684675,1.71494997382493,0.0359008218363065,0.971361440560733,NA,FALSE,"kelch like family member 1%2C transcript variant X2;transcript_id=XM_045839157.1",NA,NA
"KLHL10",1.06237124907132,-0.0235882755331284,0.209103432852428,-0.112806734979695,0.910183778688408,NA,FALSE,"kelch like family member 10%2C transcript variant X2;transcript_id=XM_045837018.1",NA,NA
"KLHL11",78.9927830307425,-0.0782891016460088,0.0389285620961517,-2.01109667119578,0.0443152467297233,0.156679782574873,FALSE,"kelch like family member 11%2C transcript variant X2;transcript_id=XR_006785381.1",NA,NA
"KLHL12",93.8926382508691,-0.0211014498806704,0.0345994896360456,-0.609877489599933,0.541942965084232,0.717863998747997,FALSE,"kelch like family member 12%2C transcript variant X2;transcript_id=XM_045859759.1",NA,NA
"KLHL13",11.6436014189655,0.0819731471191972,0.0878126115379902,0.933500845533257,0.350561434094741,0.554509648710736,FALSE,"kelch like family member 13%2C transcript variant X3;transcript_id=XM_045817707.1",NA,NA
"KLHL14",5.79738293895886,-0.299319925212671,0.114461071996116,-2.61503688540352,0.00892178200366234,0.063114327290003,FALSE,"kelch like family member 14;transcript_id=XM_045850464.1",NA,NA
"KLHL15",103.950939450801,0.040553269936008,0.0270141465599625,1.5011864189747,0.133307351642963,0.306573124127629,FALSE,"kelch like family member 15%2C transcript variant X1;transcript_id=XR_006787686.1",NA,NA
"KLHL17",2.63018746636413,-0.372106811867949,0.155151717702825,-2.39834155481718,0.0164695000407156,0.0890262521781938,FALSE,"kelch like family member 17;transcript_id=XM_045859146.1",NA,NA
