"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","description_Phha","gene_symbol_human","description_human"
"SAMD1",77.1122387995681,-0.141732758594776,0.124163149682563,-1.14150421406941,0.253660159353364,0.578433842864054,FALSE,"sterile alpha motif domain containing 1;transcript_id=XM_045853027.1",NA,NA
"SAMD10",0.0778826461064987,-0.139760770132823,3.1199188764111,-0.0447962833872117,0.964269687548171,NA,FALSE,"sterile alpha motif domain containing 10;transcript_id=XM_045832858.1",NA,NA
"SAMD11",0.0678637220715252,0.231210491252174,2.81064862129358,0.0822623253225303,0.934438112881326,NA,FALSE,"sterile alpha motif domain containing 11%2C transcript variant X1;transcript_id=XM_045858819.1",NA,NA
"SAMD12",1.56396811053939,-0.185985842044531,0.482514878217452,-0.385450999421232,0.699903303835456,NA,FALSE,"sterile alpha motif domain containing 12%2C transcript variant X1;transcript_id=XM_045860778.1",NA,NA
"SAMD13",3.02773569767952,-0.992663841006292,0.349203742367787,-2.8426494924582,0.00447402436701876,NA,FALSE,"sterile alpha motif domain containing 13%2C transcript variant X1;transcript_id=XM_045835502.1",NA,NA
"SAMD14",9.55887741722885,-0.0273472972782422,0.252276190959792,-0.108402212567895,0.91367664610442,0.968817229944984,FALSE,"sterile alpha motif domain containing 14;transcript_id=XM_045836834.1",NA,NA
"SAMD15",0.602862045067134,0.626547207796815,0.708540402811228,0.884278730346084,0.376545767131647,NA,FALSE,"sterile alpha motif domain containing 15;transcript_id=XM_045822177.1",NA,NA
"SAMD3",16.9160379994268,0.200661810979776,0.217156581299024,0.924042042748246,0.355464426712619,0.669431498367403,FALSE,"sterile alpha motif domain containing 3;transcript_id=XM_045843775.1",NA,NA
"SAMD4A",48.1993279371734,0.26867914299682,0.172633334888838,1.55635725377041,0.119623163923601,0.434110349454764,FALSE,"sterile alpha motif domain containing 4A%2C transcript variant X2;transcript_id=XM_045822366.1",NA,NA
"SAMD4B",83.9577254789911,0.0583272549312236,0.101339538691718,0.575562664723188,0.564910822834048,0.805889785792615,FALSE,"sterile alpha motif domain containing 4B%2C transcript variant X2;transcript_id=XM_045846625.1",NA,NA
"SAMD5",0.576375102614632,-0.678710045350325,0.692235815491091,-0.980460747857764,0.326858736114534,NA,FALSE,"sterile alpha motif domain containing 5%2C transcript variant X1;transcript_id=XM_045844039.1",NA,NA
"SAMD7",0.408567425268196,0.537995730390366,0.842835572494655,0.638316354870958,0.523267767797602,NA,FALSE,"sterile alpha motif domain containing 7%2C transcript variant X1;transcript_id=XM_045852081.1",NA,NA
"SAMD8",160.474593217712,0.307053005128932,0.173128147199083,1.77355912424712,0.0761361039961737,0.360474354915535,FALSE,"sterile alpha motif domain containing 8%2C transcript variant X1;transcript_id=XM_045842151.1",NA,NA
"SAMD9",1891.00040542592,0.299969313116766,0.149218208557391,2.01027284817854,0.0444023189466477,0.293968019381778,FALSE,"sterile alpha motif domain containing 9%2C transcript variant X1;transcript_id=XM_045828369.1",NA,NA
"SAMHD1",342.927967433214,0.0511409821179945,0.0987514016364795,0.517876012598312,0.604544779218649,0.826756958222244,FALSE,"SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1%2C transcript variant X3;transcript_id=XM_045832744.1",NA,NA
"SAMM50",13.0415111599692,-0.0973989681385252,0.174057067134984,-0.559580657894177,0.575765500995077,0.811519512165385,FALSE,"SAMM50 sorting and assembly machinery component;transcript_id=XM_045835153.1",NA,NA
"SANBR",372.353238424587,0.0466696562730395,0.155394134593838,0.300330874102954,0.763924785449684,0.906307570459314,FALSE,"SANT and BTB domain regulator of CSR%2C transcript variant X1;transcript_id=XM_045828658.1",NA,NA
"SAP130",528.399668821948,0.210689692635196,0.106526526938248,1.97781434062269,0.0479496550940534,0.304085567159353,FALSE,"Sin3A associated protein 130%2C transcript variant X5;transcript_id=XM_045826126.1",NA,NA
"SAP18",517.735126612475,0.445016452583832,0.124099111955996,3.58597612480603,0.000335819684175387,0.0428989594270011,TRUE,"Sin3A associated protein 18;transcript_id=XM_045844806.1",NA,NA
"SAP25",38.5671500587632,-0.133465545339298,0.155194979616719,-0.859986229380061,0.389796633416824,0.694039515976139,FALSE,"Sin3A associated protein 25;transcript_id=XM_045819420.1",NA,NA
"SAP30",13.3912452892083,0.101844604351425,0.151837232271933,0.67074855638192,0.502380724438913,0.765603147122041,FALSE,"Sin3A associated protein 30;transcript_id=XM_045831272.1",NA,NA
"SAP30L",82.8672625734461,-0.0711104909001553,0.0773509159431951,-0.919323191368249,0.357926550985079,0.671202986266541,FALSE,"SAP30 like;transcript_id=XM_045821429.1",NA,NA
