baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig,gene
2.77405781048918,-0.242811626163848,0.337916109379464,-0.718555935701726,0.472414571655945,0.622477371046442,FALSE,A1BG
63.2245797715248,-0.189399156200518,0.0962542576630835,-1.96769639908779,0.0491029804055639,0.117464277351397,FALSE,A1CF
2.39288393916847,-0.529997926427053,0.62288408171875,-0.850877301222095,0.394837515162231,0.553014029179893,FALSE,A2ML1
2.68529319601157,0.278681712536592,0.339582988512484,0.820658637104687,0.411840737529396,0.568286389298475,FALSE,A3GALT2
185.421619284098,-0.789323199418158,0.11056456333964,-7.13902515938547,9.3995130699238e-13,3.22866527889871e-11,TRUE,A4GALT
0.56847472749667,0.299476731268677,2.722691285777,0.10999290769141,0.912414999628437,NA,FALSE,A4GNT
253.534989495256,0.117818530529185,0.0581756680943115,2.0252200686064,0.0428447718484908,0.105746946057867,FALSE,AAAS
377.154813469244,0.106091237289848,0.0604262747231625,1.75571368210096,0.0791373094107889,0.169337330628928,FALSE,AACS
53.8342872685306,-0.0176321314537906,0.0813785125408169,-0.216668146213005,0.828466973940414,0.893996146783861,FALSE,AADAT
160.742640733696,-0.016823031732464,0.072724807544482,-0.231324527358483,0.817062693292846,0.886592060935511,FALSE,AAGAB
1348.51673724312,0.0538782311514313,0.0637922762600806,0.844588629064908,0.398340559980165,0.556503674123821,FALSE,AAK1
31.9765974017509,0.174441893783412,0.0908050541133889,1.92105930101187,0.0547242317903651,0.12787195183564,FALSE,AAMDC
415.695827535055,0.201005746823748,0.0548530251597659,3.66444232088012,0.000247878090780932,0.00149539228043388,TRUE,AAMP
6.86721381383184,-2.53771510000758,0.297865679520387,-8.5196626348283,1.60018757056459e-17,8.99823491050902e-16,TRUE,AANAT
121.667872596548,0.224191855418826,0.0993262454729017,2.25712604308586,0.0240001999844579,0.066998354771908,FALSE,AAR2
919.808460645953,0.162568714721868,0.0566801109536744,2.8681791899585,0.00412841642110957,0.0159990977031177,TRUE,AARS
159.85560211914,-0.0531914448182288,0.0647438604457535,-0.821567395765594,0.411323151939462,0.567863251494884,FALSE,AARS2
143.218500529063,-0.00476047196635742,0.0758385327605148,-0.0627711506680935,0.949948738982268,0.971331296444672,FALSE,AASDH
272.50157354304,0.244546217146965,0.055578995471187,4.39997547767378,1.08263111762412e-05,9.86320912871009e-05,TRUE,AASDHPPT
192.592996553934,0.0620156610795347,0.0504428339926411,1.2294246014921,0.218912651066336,0.364606122188206,FALSE,AASS
361.844707710225,0.0711912200842764,0.048394757752327,1.47105230795072,0.141276971351094,0.263094001901298,FALSE,AATF
1205.34469842442,0.127241259454434,0.128367994866938,0.991222614221934,0.321576890445139,0.478664834440317,FALSE,AATK
111.812894023947,-0.191815697597101,0.0626525210563722,-3.06157987520587,0.00220172239651818,0.00950460919098259,TRUE,ABAT
3165.57079513728,-0.800771377966733,0.103556806057462,-7.73267744007472,1.05307885919841e-14,4.52697792226672e-13,TRUE,ABCA1
9.96800571497484,-0.0394690712849528,0.17699168432342,-0.222999580097957,0.823535833308958,0.890471356659356,FALSE,ABCA10
0.699064579830286,-0.769929286860241,1.2227615853467,-0.62966427477515,0.528914261042519,NA,FALSE,ABCA12
3.60598620896625,-0.448703332088366,0.307849755049337,-1.45754000036951,0.144967378095543,0.26825232734437,FALSE,ABCA13
2795.77165572162,-0.0800818098288823,0.0685250245788906,-1.16865058160886,0.242544440096009,0.392285942200943,FALSE,ABCA2
122.970107586877,-0.124571945299686,0.0697978058903466,-1.78475445912139,0.0743011531884236,0.16144309283889,FALSE,ABCA3
16.1026641871955,-0.311827365222776,0.145756772930264,-2.13936792749911,0.0324058823108179,0.0849932263178278,FALSE,ABCA4
105.014489642926,-0.193106395074701,0.0785581290997279,-2.45813383398625,0.0139661116686552,0.0433849916353422,TRUE,ABCA5
48.0715664520609,0.493380267094516,0.130111632961423,3.79197659628788,0.000149453001424921,0.000967468978565833,TRUE,ABCA6
1925.5661085146,-0.00865554699666462,0.0745065836915376,-0.116171572602217,0.907516565958603,0.94472559130942,FALSE,ABCA7
33.57397861278,-0.221371692719424,0.122315539010407,-1.80984112493334,0.0703204283862827,0.154840104913135,FALSE,ABCA9
43.8193419140757,0.252521883028936,0.102945727303542,2.45296128011567,0.0141685588817302,0.0438635497321228,TRUE,ABCB1
407.225858461061,0.19815511719018,0.0761306200072874,2.60283072922843,0.0092457590264131,0.0310503527447153,TRUE,ABCB10
20.7894997726143,-0.0769026583721147,0.186198836201944,-0.413013636071867,0.679596623184513,0.789283459530029,FALSE,ABCB11
2.3281313575556,0.389182457711136,0.390827488311115,0.995790903533709,0.319351750965946,0.476632571792973,FALSE,ABCB4
1.67635612649,0.169708447965129,0.420278667527283,0.403799814450758,0.686359932948197,NA,FALSE,ABCB5
132.696224491238,0.199657369432288,0.0935573219057912,2.13406460729323,0.0328374925597308,0.0859007745972213,FALSE,ABCB6
222.056325883973,0.346705230768003,0.0648323930449388,5.34771607964067,8.90710430598118e-08,1.37612844646999e-06,TRUE,ABCB7
78.5716522032996,0.145004706373872,0.0731066276325466,1.98346868224731,0.0473151019119946,0.114048724105051,FALSE,ABCB8
19.1920879021828,0.0666105326130662,0.109828654186425,0.606495027244899,0.54418608347433,0.682474563546652,FALSE,ABCB9
913.471363265095,-0.115162347662007,0.107633319547751,-1.06995071921865,0.284641491555645,0.440143868727306,FALSE,ABCC1
1350.43459107186,0.0107708465398912,0.0569440666110256,0.189147828402647,0.849976956353463,0.908258680674003,FALSE,ABCC10
